"word_0";"freq";"freq_CI_bottom";"freq_CI_upper";"ipm";"ipm_CI_bottom";"ipm_CI_upper";"hits";"hits_CI_bottom";"hits_CI_upper"
"федерер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"шейнер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"штер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"энценсбергер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"бергмейстер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"блаттер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"бриммер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"бюргермейстер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"гартнер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"гастфер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"гроссфатер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"дайер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"ноймайер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"пайпер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"паупер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"пинскер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"топливомер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"трансмиттер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"футер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"амбер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"аптер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"беттихер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"бойер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"вейлер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"гандер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"геллнер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"данцигер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"доррер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"лерер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"лизандер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"полицемейстер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"росинтер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"стейкхолдер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"транспондер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"увриер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"штурмфюрер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"бимер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"вальдмюллер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"гайстер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"гофштеттер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"делессер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"кавальер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"крейзер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"милитер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"нейссер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"райхер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"рацер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"рейвер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"шеер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"аер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"аллер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"беседер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"вертгеймер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"визнер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"глазер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"деникер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"лотер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"неймайер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"презвитер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"спейсер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"ставер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"страсбургер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"унзер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"уэрнер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"гарнадер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"гауер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"деметер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"дракер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"квекер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"кейсер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"клайер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"марвихер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"метцельдер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"морнер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"пештер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"салтер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"ушер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"шклявер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"эрдмансдерфер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"вольфер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"голдмембер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"госснер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"грандмастер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"дестер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"доппельгангер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"зефер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"кенгавер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"кроппер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"узланер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"холтер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"z-буфер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"абрамахер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"бладжер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"блокфюрер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"бухфресер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"ван-дер-вер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"гавенвалтер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"гейбер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"генникер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"конэсер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"крюйсер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"метцнер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"найшуллер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"нейдекер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"обор-афицер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"одемер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"плиятер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"тенггер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"тромпеллер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"хундскейзер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"ченселер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"швабер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"шиффермюллер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"экспериенцер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"эррастфер";"1e-05";"5.431935747294845e-06";"1.8409572663166442e-05";"0.03952334119120818";"0.021468824986905447";"0.07276078215506664";"15.39319";"8.361481902590153";"28.33820498229271"
"авиаинженер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"андеррайтер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"баумгартнер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"корсер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"повечер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"протоиер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"уинтер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"фасбиндер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"шмоллер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"шпренгер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"экс-лидер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"эксетер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"адсорбер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"арт-дилер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"вевер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"виллер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"гесснер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"кандибобер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"кудер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"кундер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"мерчандайзер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"нейзильбер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"пидер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"сихлер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"скейтер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"уивер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"швиммер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"выгозер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"гровер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"диспенсер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"конно-пионер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"ланнер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"мандер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
"потер";"9e-06";"4.735027088756155e-06";"1.7106489004875616e-05";"0.03557100707208736";"0.018714409117852264";"0.067610560152335";"13.853871000000002";"7.2887171632370364";"26.33234354849613"
